RouteID,RouteName,RouteDirection,AgencyName,ClusterName,Metropolin,OriginCityName,DestinationCityName,RouteType,ServiceType,RouteParticular,BusType,BusSize,NumOfAlternatives,RouteLength,WeeklyKM,AVGPassengersPerWeek,StationsInRoute,OperationSince,UniqueStations,UniqueLocations,AverageSpeed,AverageTripDuration,OperatingCostPerPassenger,DailyRides(Tuesday),WeekyRides,DailyPassengers,WeeklyPassengers,AVGCommutersPerRide(Weekly),WorkDay - 00:00-03:59,WorkDay - 04:00-05:59,WorkDay - 06:00-08:59,WorkDay - 09:00-11:59,WorkDay - 12:00-14:59,WorkDay - 15:00-18:59,WorkDay - 19:00-23:59,Friday - 00:00-03:59,Friday - 04:00-05:59,Friday - 06:00-08:59,Friday - 09:00-11:59,Friday - 12:00-14:59,Friday - 15:00-18:59,Friday - 19:00-23:59,Saturday - 00:00-03:59,Saturday - 04:00-05:59,Saturday - 06:00-08:59,Saturday - 09:00-11:59,Saturday - 12:00-14:59,Saturday - 15:00-18:59,Saturday - 19:00-23:59,MaxRidership,year,Q
10043,43,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,16.5,1948.5,1.0,43,מעל שנה וחצי,7.0,,19.44,50.93,18.68,21.0,118,347.9,1930.0,16.4,,3.3,24.6,15.8,23.6,10.7,12.0,,,16.4,15.3,12.7,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
10045,45,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,טירת כרמל,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,6.8,929.0,1.7,20,מעל שנה וחצי,,,27.84,14.66,7.66,23.0,137,281.9,1572.5,11.5,,5.2,16.3,,,0.5,8.1,,4.1,7.7,,,,,,,,,,2.1,10.1,ימי חול - 06:00-08:59,2024,1
10045,45,2,אגד,חיפה עירוני,מטרופולין חיפה,טירת כרמל,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,6.5,1188.8,1.5,19,מעל שנה וחצי,,,24.82,15.71,9.41,31.0,183,311.2,1833.7,10.0,,14.6,17.2,21.8,,9.9,2.3,,8.3,11.4,16.3,10.0,0.0,,,,,,,,6.2,ימי חול - 09:00-11:59,2024,1
10046,46,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,טירת כרמל,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,6.6,1369.7,2.3,17,מעל שנה וחצי,2.0,,24.78,15.98,6.22,38.0,208,610.3,3207.2,15.4,,0.3,18.2,13.9,24.7,15.3,11.7,,0.1,4.5,6.3,15.9,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
10046,46,2,אגד,חיפה עירוני,מטרופולין חיפה,טירת כרמל,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,5.9,1251.8,2.3,16,מעל שנה וחצי,1.0,,23.23,15.24,6.78,39.0,213,537.4,2871.8,13.5,,0.9,25.6,8.6,21.5,15.6,3.9,,,11.0,9.2,10.6,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
10047,47,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,טירת כרמל,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,9.5,2379.9,1.7,27,מעל שנה וחצי,6.0,,23.06,24.72,9.39,45.0,250,736.7,3946.8,15.8,,,20.6,11.8,25.4,15.7,7.9,,,9.8,10.0,20.7,0.0,,,,,,,,3.3,ימי חול - 12:00-14:59,2024,1
10047,47,2,אגד,חיפה עירוני,מטרופולין חיפה,טירת כרמל,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,8.7,2370.3,1.3,28,מעל שנה וחצי,12.0,,22.82,22.87,12.0,49.0,271,584.8,3097.7,11.4,,6.8,11.7,9.6,25.6,11.1,2.9,,4.2,5.9,10.3,10.7,0.0,,,,,,,,1.3,ימי חול - 12:00-14:59,2024,1
10048,48,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,נהריה,אחיהוד,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,2,35.8,2313.5,0.1,43,מעל שנה וחצי,,,31.28,68.67,131.56,12.0,66,38.9,206.7,3.1,,0.1,3.3,4.9,4.8,2.5,2.3,,0.0,4.6,1.5,3.9,,,,,,,,,0.7,ימי חול - 09:00-11:59,2024,1
10048,48,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,אחיהוד,נהריה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,35.9,2443.4,0.1,42,מעל שנה וחצי,,,32.52,66.24,160.49,12.0,68,30.6,168.4,2.5,,,2.2,4.0,4.2,1.2,1.0,,,3.6,2.7,1.4,,,,,,,,,0.4,ימי חול - 12:00-14:59,2024,1
10049,49,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,טירת כרמל,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,12.0,3487.9,2.0,35,מעל שנה וחצי,10.0,,23.17,31.07,7.82,52.0,291,1280.5,6939.2,23.8,,3.0,21.2,18.8,43.6,25.4,16.5,,,14.2,15.2,28.0,,,,,,,,,10.5,ימי חול - 12:00-14:59,2024,1
10049,49,2,אגד,חיפה עירוני,מטרופולין חיפה,טירת כרמל,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,10.8,3187.8,1.9,36,מעל שנה וחצי,5.0,,21.91,29.58,8.68,52.0,294,1106.5,6010.4,20.4,,13.4,27.6,18.4,40.7,17.6,7.4,,13.2,11.7,16.9,22.1,0.0,,,,,,,,4.7,ימי חול - 12:00-14:59,2024,1
10060,60,1,אגד,חיפה פרברי,מטרופולין חיפה,זכרון יעקב,זכרון יעקב,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,7.8,46.9,0.4,22,מעל שנה וחצי,1.0,,25.66,18.24,38.4,1.0,6,2.5,17.1,2.8,,,2.5,,,,,,,4.6,,,,,,,,,,,,שישי - 06:00-08:59,2024,1
10066,66,1,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית אתא,רמת יוחנן,אזורי,מאסף,סדיר,עירוני,אוטובוס,2,3.5,192.9,0.4,16,מעל שנה וחצי,8.0,רמת יוחנן,24.45,8.59,26.87,8.0,44,15.9,84.4,1.9,,1.0,3.8,3.6,,1.0,0.6,,,1.6,1.8,,0.0,,,,,,,,,ימי חול - 06:00-08:59,2024,1
10066,66,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,רמת יוחנן,קרית אתא,אזורי,מאסף,סדיר,עירוני,אוטובוס,1,3.5,152.4,0.6,7,מעל שנה וחצי,4.0,רמת יוחנן,23.58,8.91,26.7,8.0,44,15.4,88.1,2.0,,0.4,3.7,4.3,,0.9,0.6,,,1.2,8.6,,0.0,,,,,,,,,שישי - 09:00-11:59,2024,1
10070,70,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,נשר,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.4,281.4,1.4,31,מעל שנה וחצי,,,20.28,27.81,12.84,5.0,30,66.5,390.0,13.0,,,21.3,,,1.0,14.5,,,,,10.7,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
10070,70,2,אגד,חיפה עירוני,מטרופולין חיפה,נשר,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.6,403.0,1.7,32,מעל שנה וחצי,,,18.91,30.46,11.18,7.0,42,121.4,686.7,16.4,,14.4,18.5,,,,,,6.6,13.3,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
10070,70,3,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,18.1,2608.6,1.6,57,מעל שנה וחצי,,,17.83,60.91,12.44,27.0,144,806.3,4230.9,29.4,,,15.8,30.2,41.6,25.4,,,,8.8,20.4,59.6,,,,,,,,,,שישי - 12:00-14:59,2024,1
10071,71,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,נשר,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,8.9,1418.6,0.9,26,מעל שנה וחצי,,,23.84,22.4,16.32,29.0,159,243.4,1309.4,8.2,,,8.2,6.2,13.3,6.9,7.6,,,3.9,6.1,8.8,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
10071,71,2,אגד,חיפה עירוני,מטרופולין חיפה,נשר,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,8.5,1502.5,1.3,26,מעל שנה וחצי,1.0,,18.44,27.66,15.06,32.0,176,361.3,1939.1,11.0,,7.5,11.8,11.6,15.7,8.6,,,6.5,7.5,8.8,10.9,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
10072,72,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,כפר חסידים א',עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,16.2,3833.5,1.5,44,מעל שנה וחצי,,,26.94,36.08,8.35,40.0,226,1080.6999999999998,5857.799999999999,25.9,,12.3,31.0,19.7,41.3,22.9,25.5,,15.0,19.2,17.4,20.4,,,,,,,,0.9,15.2,ימי חול - 12:00-14:59,2024,1
10072,72,2,אגד,חיפה עירוני,מטרופולין חיפה,כפר חסידים א',חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,16.0,3833.5,1.8,45,מעל שנה וחצי,,,21.82,44.0,8.73,41.0,229,1264.8,6923.9,30.2,,6.9,27.6,33.8,59.0,28.1,22.1,,3.9,24.6,33.6,25.9,,,,,,,,,22.4,ימי חול - 12:00-14:59,2024,1
10076,76,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,יגור,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,18.0,4362.9,1.8,46,מעל שנה וחצי,2.0,,21.61,49.98,9.23,44.0,243,1448.2,7891.9,32.5,,,34.8,28.8,56.7,22.4,21.8,,,19.5,32.7,33.4,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
10076,76,2,אגד,חיפה עירוני,מטרופולין חיפה,יגור,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,18.7,4466.2,2.1,49,מעל שנה וחצי,5.0,,20.98,53.48,8.36,43.0,239,1703.2,9171.4,38.4,,,36.2,39.1,53.6,30.9,43.0,,,17.0,26.5,43.6,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
10077,77,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,יגור,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,18.9,2946.1,0.8,57,מעל שנה וחצי,2.0,,22.51,50.38,19.52,29.0,157,456.3,2431.0,15.5,,,11.5,11.1,25.7,14.5,15.5,,,6.1,9.3,25.1,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
10077,77,2,אגד,חיפה עירוני,מטרופולין חיפה,יגור,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,21.7,3318.3,1.0,61,מעל שנה וחצי,1.0,,22.4,58.13,16.42,28.0,153,604.6,3250.2,21.2,,,21.2,22.0,33.1,14.4,16.0,,,11.1,18.1,24.8,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
10078,78,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,נשר,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,10.8,1829.8,1.5,33,מעל שנה וחצי,1.0,,19.76,32.79,11.85,31.0,169,522.1,2804.9,16.6,,,16.4,14.6,27.0,12.1,10.7,,,7.2,12.8,17.2,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
10078,78,2,אגד,חיפה עירוני,מטרופולין חיפה,נשר,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,10.6,2014.4,1.8,32,מעל שנה וחצי,1.0,,17.87,35.59,11.16,35.0,190,686.3,3637.0,19.1,,10.4,20.5,20.9,27.6,14.2,,,10.1,8.6,16.7,34.8,,,,,,,,,,שישי - 12:00-14:59,2024,1
10079,79,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,נשר,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,16.2,947.2,0.6,61,מעל שנה וחצי,,,24.54,39.61,24.25,7.0,57,74.60000000000001,558.6,9.8,,,,,,,10.2,,,4.4,,30.2,3.3,,,,,3.7,14.6,5.7,10.3,שישי - 12:00-14:59,2024,1
10079,79,2,אגד,חיפה עירוני,מטרופולין חיפה,נשר,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,17.8,663.5,0.6,69,מעל שנה וחצי,,,21.59,49.47,28.44,4.0,36,32.9,375.7,10.4,,,,,,0.0,10.9,,,,,11.8,,,,,,14.0,27.6,9.3,11.5,שבת - 12:00-14:59,2024,1
10080,80,1,אגד,"מתמ""ז-קריות",מטרופולין חיפה,חיפה,קרית אתא,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,19.8,246.6,1.2,23,מעל שנה וחצי,1.0,,23.38,50.81,15.74,3.0,15,51.3,290.6,19.4,,,,,19.5,,,,,,,16.0,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
10080,80,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית אתא,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,10.3,126.7,2.1,26,מעל שנה וחצי,1.0,,18.4,33.59,8.9,2.0,12,46.2,271.6,22.6,,,23.1,,,,,,,20.3,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
10081,81,1,אגד,"מתמ""ז-קריות",מטרופולין חיפה,חיפה,קרית אתא,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,3.0,61.4,1.8,6,מעל שנה וחצי,,,29.78,6.04,2.69,1.0,8,19.6,107.7,13.5,,,14.7,,4.9,,,,,,,9.7,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
10081,81,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית אתא,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,3.4,34.4,5.1,4,מעל שנה וחצי,,,10.83,18.84,6.4,2.0,10,35.300000000000004,176.50000000000003,17.7,,,,,17.7,,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
10082,82,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,7.3,44.0,3.9,37,מעל שנה וחצי,,,16.42,26.67,5.6,1.0,6,34.3,171.5,28.6,,,,,22.9,,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
10082,82,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,6.7,87.9,5.6,26,מעל שנה וחצי,,,14.0,28.71,4.19,2.0,12,88.1,493.1,41.1,,,43.9,,,,,,,26.3,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
10083,83,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,3.9,65.3,8.5,14,מעל שנה וחצי,,,17.73,13.2,1.71,2.0,12,93.1,554.9000000000001,46.2,,,46.6,,,,,,,44.7,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
10084,84,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית ביאליק,קרית ביאליק,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,5,11.4,460.9,1.7,22,מעל שנה וחצי,3.0,,22.64,30.21,11.63,8.0,49,138.0,763.9,15.6,,,21.8,,19.0,1.6,,,,11.1,13.7,19.0,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
10085,85,1,אגד,"מתמ""ז-קריות",מטרופולין חיפה,כפר ביאליק,קרית ביאליק,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,1.9,20.6,2.6,5,מעל שנה וחצי,1.0,,13.82,8.25,9.99,2.0,11,8.8,54.5,5.0,,,,,4.4,,,,,,10.5,,,,,,,,,,,שישי - 09:00-11:59,2024,1
10085,85,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית ביאליק,קרית ביאליק,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,4,9.5,307.3,2.2,30,מעל שנה וחצי,1.0,,21.37,26.67,7.93,6.0,33,119.0,665.8,20.2,,,26.4,,13.3,,,,,25.4,20.1,,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
10089,89,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,8.5,51.3,3.1,26,מעל שנה וחצי,,,20.66,24.69,5.57,1.0,6,24.8,159.7,26.6,,,,,24.8,,,,,,35.7,,,,,,,,,,,שישי - 09:00-11:59,2024,1
10089,89,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,8.0,47.7,0.7,24,מעל שנה וחצי,,,24.59,19.52,20.19,1.0,6,5.9,34.8,5.8,,,5.5,,,,,,,5.3,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
10091,91,1,אגד,חיפה עירוני,מטרופולין חיפה,רכסים,רכסים,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,11.7,58.6,1.4,33,מעל שנה וחצי,,,19.66,35.71,12.75,1.0,5,16.8,84.0,16.8,,,,,16.8,,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
10091,91,2,אגד,חיפה עירוני,מטרופולין חיפה,רכסים,רכסים,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,10.6,63.4,1.4,31,מעל שנה וחצי,1.0,,20.56,30.93,12.57,1.0,6,14.6,88.6,14.8,,,14.6,,,,,,,15.6,,,,,,,,,,,,שישי - 06:00-08:59,2024,1
10092,92,1,אגד,חיפה עירוני,מטרופולין חיפה,רכסים,כפר חסידים א',עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,7.2,43.2,3.4,26,מעל שנה וחצי,1.0,,18.4,23.48,5.72,1.0,6,29.3,147.9,24.7,,,,,29.3,,,,,,,1.4,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
10092,92,2,אגד,חיפה עירוני,מטרופולין חיפה,כפר חסידים א',רכסים,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,4.0,28.1,3.0,17,מעל שנה וחצי,,,20.06,11.96,6.02,1.0,7,12.9,83.4,11.9,,,12.9,,,,,,,12.7,6.2,,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
10093,93,1,אגד,חיפה עירוני,מטרופולין חיפה,רכסים,רכסים,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,6.3,37.9,4.6,21,מעל שנה וחצי,,,17.43,21.69,4.43,1.0,6,25.3,176.1,29.4,,,,,25.3,,,,,,49.6,,,,,,,,,,,שישי - 09:00-11:59,2024,1
10093,93,2,אגד,חיפה עירוני,מטרופולין חיפה,רכסים,רכסים,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,6.6,39.4,4.7,23,מעל שנה וחצי,,,23.31,16.99,3.31,1.0,6,31.0,184.9,30.8,,,31.0,,,,,,,29.9,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
10096,96,1,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית אתא,קרית אתא,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,10.9,239.9,1.6,28,מעל שנה וחצי,1.0,,20.71,31.58,11.2,4.0,22,63.1,372.3,16.9,,,,,15.7,,,,,,28.4,,,,,,,,,,,שישי - 09:00-11:59,2024,1
10096,96,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית אתא,קרית אתא,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,9.8,224.5,3.2,30,מעל שנה וחצי,,,18.47,31.84,6.06,4.0,23,133.2,725.1,31.5,,,32.8,,,,,,,19.7,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
10097,97,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,14.6,305.7,1.0,65,מעל שנה וחצי,2.0,,20.95,41.81,18.72,4.0,22,56.0,294.8,13.4,,,,,16.0,7.5,,,,,5.9,8.9,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
10098,98,1,אגד,"מתמ""ז-קריות",מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,14.6,87.7,1.4,26,מעל שנה וחצי,,,26.91,32.55,9.32,1.0,6,21.0,125.7,21.0,,,,,21.0,,,,,,,18.8,,,,,,,,,,ימי חול - 12:00-14:59,2024,1
10098,98,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,13.6,81.9,1.7,21,מעל שנה וחצי,,,20.91,39.02,9.84,1.0,6,25.0,142.8,23.8,,,25.0,,,,,,,17.8,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
10099,99,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,9.0,54.2,1.0,25,מעל שנה וחצי,,,19.98,27.03,17.76,1.0,6,9.3,54.8,9.1,,,9.3,,,,,,,8.3,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
10102,102,1,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,מפרקי,1,16.6,33.3,0.3,36,מעל שנה וחצי,,,22.23,44.8,50.72,0.0,2,0.2,10.6,5.3,0.2,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,1
10102,102,2,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,מפרקי,1,17.2,257.6,0.3,44,מעל שנה וחצי,,,23.08,44.71,48.6,0.0,15,4.6,82.80000000000001,5.5,0.8,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,1
10104,104,1,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,מבשרת ציון,עירוני,מקומי מאסף,לילה,עירוני,אוטובוס,1,39.5,552.8,0.1,69,מעל שנה וחצי,,,34.54,68.62,71.34,0.0,14,3.0,80.8,5.8,0.4,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,1
10104,104,2,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,מבשרת ציון,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,אוטובוס,1,20.9,41.8,0.1,46,מעל שנה וחצי,,,28.66,43.75,141.89,0.0,2,0.2,3.7,1.8,0.2,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,1
10105,105,1,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,ירושלים,גבעת זאב,עירוני,מקומי מאסף,לילה,עירוני,אוטובוס,2,29.9,432.4,0.2,63,מעל שנה וחצי,,,31.71,56.58,53.82,0.0,14,4.8,88.3,6.3,0.7,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,1
10105,105,2,אלקטרה אפיקים תחבורה,עוטף ירושלים,י-ם,גבעת זאב,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,אוטובוס,1,28.6,57.3,0.3,54,מעל שנה וחצי,,,27.8,61.73,46.59,0.0,2,1.5,15.9,8.0,1.5,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,1
10106,106,1,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,מפרקי,1,21.8,282.9,0.6,65,מעל שנה וחצי,,,23.51,55.64,24.26,0.0,13,8.1,178.9,13.8,1.3,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,1
10106,106,2,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,מפרקי,1,21.2,42.3,0.4,61,מעל שנה וחצי,,,23.02,55.26,38.78,0.0,2,1.0,17.1,8.6,1.0,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,1
10107,107,1,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,מפרקי,1,21.8,43.5,0.1,45,מעל שנה וחצי,,,25.63,51.03,180.11,0.0,2,0.1,3.4,1.7,0.1,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,1
10107,107,2,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,מפרקי,1,23.9,310.9,0.2,55,מעל שנה וחצי,,,27.03,53.05,61.67,0.0,13,3.5,67.1,5.2,0.6,,,,,,,,,,,,,,0.0,,,,,,,ימי חול - 00:00-03:59,2024,1
10109,109,1,קווים,חשמונאים,י-ם,נוף איילון,ירושלים,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,39.1,508.7,0.4,11,מעל שנה וחצי,,,47.63,49.25,20.25,2.0,13,27.8,189.7,14.6,,,15.4,,,10.2,,,,12.8,,10.8,,,,,,,,,27.1,שבת - 19:00-23:59,2024,1
10109,109,2,קווים,חשמונאים,י-ם,ירושלים,נוף איילון,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,38.8,621.0,0.5,12,מעל שנה וחצי,,,46.54,50.02,17.01,3.0,16,47.2,282.3,17.6,,,,,20.5,14.8,11.9,,,,,,0.0,,,,,,,,,ימי חול - 12:00-14:59,2024,1
10110,110,1,קווים,חשמונאים,י-ם,מודיעין מכבים רעות,ירושלים,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,3,33.4,3454.4,0.2,21,מעל שנה וחצי,,,47.73,41.99,33.49,18.0,100,139.9,752.3,7.5,,4.5,11.0,5.3,10.9,6.3,7.2,,,2.4,5.3,6.0,,,,,,,,,5.4,ימי חול - 06:00-08:59,2024,1
10110,110,2,קווים,חשמונאים,י-ם,ירושלים,מודיעין מכבים רעות,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,5,34.0,3994.9,0.2,31,מעל שנה וחצי,,,45.63,44.71,38.26,20.0,112,151.8,785.2,7.0,,,10.4,9.4,11.9,6.0,2.8,,,2.8,4.4,3.1,,,,,,,,,1.2,ימי חול - 12:00-14:59,2024,1
10112,112,1,אגד,"רשל""צ פרברי",מרכז,תל אביב יפו,פלמחים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,25.9,155.7,0.4,13,מעל שנה וחצי,1.0,,40.05,38.8,21.66,1.0,6,12.9,64.5,10.8,,,11.9,1.0,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,1
10115,115,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,15.4,8981.1,2.8,45,מעל שנה וחצי,,,16.87,54.77,7.73,103.0,583,4385.0,24784.1,42.5,,10.3,39.0,42.7,73.7,33.7,28.9,,8.7,33.0,46.1,64.7,31.1,,,,,,,34.6,26.3,ימי חול - 12:00-14:59,2024,1
