RouteID,RouteName,RouteDirection,AgencyName,ClusterName,Metropolin,OriginCityName,DestinationCityName,RouteType,ServiceType,RouteParticular,BusType,BusSize,NumOfAlternatives,RouteLength,WeeklyKM,AVGPassengersPerWeek,StationsInRoute,OperationSince,UniqueStations,UniqueLocations,DailyRides(Tuesday),WeekyRides,DailyPassengers,WeeklyPassengers,AVGCommutersPerRide(Weekly),WorkDay - 00:00-03:59,WorkDay - 04:00-05:59,WorkDay - 06:00-08:59,WorkDay - 09:00-11:59,WorkDay - 12:00-14:59,WorkDay - 15:00-18:59,WorkDay - 19:00-23:59,Friday - 00:00-03:59,Friday - 04:00-05:59,Friday - 06:00-08:59,Friday - 09:00-11:59,Friday - 12:00-14:59,Friday - 15:00-18:59,Friday - 19:00-23:59,Saturday - 00:00-03:59,Saturday - 04:00-05:59,Saturday - 06:00-08:59,Saturday - 09:00-11:59,Saturday - 12:00-14:59,Saturday - 15:00-18:59,Saturday - 19:00-23:59,MaxRidership,year,Q
10066,66,1,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית אתא,רמת יוחנן,אזורי,מאסף,סדיר,עירוני,אוטובוס,2,3.5,112.15,0.5,16,מעל שנה וחצי,8.0,רמת יוחנן,5,26,9.9,51.4,2.0,,,2.4,3.6,,0.8,,,,1.9,,,,,,,,,,,,ימי חול - 09:00-11:59,2022,4
10066,66,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,רמת יוחנן,קרית אתא,אזורי,מאסף,סדיר,עירוני,אוטובוס,1,3.5,90.06,0.7,7,מעל שנה וחצי,4.0,רמת יוחנן,5,26,11.7,60.5,2.3,,,2.6,4.5,,1.0,,,,2.0,,,,,,,,,,,,ימי חול - 09:00-11:59,2022,4
10070,70,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,נשר,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.7,291.99,1.3,31,מעל שנה וחצי,,,5,30,65.0,392.1,13.1,,,13.4,,,7.5,14.7,,,,,13.4,,,,,,,,,,ימי חול - 19:00-23:59,2022,4
10070,70,2,אגד,חיפה עירוני,מטרופולין חיפה,נשר,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.6,403.03,1.5,32,מעל שנה וחצי,,,7,42,109.6,612.1,14.6,,10.0,17.9,,,,,,4.0,11.2,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
10070,70,3,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,18.5,2659.39,1.6,57,מעל שנה וחצי,,,27,144,797.9000000000001,4201.6,29.2,,,14.7,31.1,41.4,24.6,,,,9.8,22.2,59.1,,,,,,,,,,שישי - 12:00-14:59,2022,4
10071,71,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,נשר,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,8.9,1418.6,1.0,26,מעל שנה וחצי,,,29,159,271.3,1464.9,9.2,,,10.3,7.3,13.0,8.2,7.9,,,5.0,6.3,11.1,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
10071,71,2,אגד,חיפה עירוני,מטרופולין חיפה,נשר,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,8.5,1502.51,1.1,26,מעל שנה וחצי,1.0,,32,176,307.5,1661.5,9.4,,5.7,11.5,9.6,12.0,7.2,,,4.0,6.3,9.2,11.6,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
10072,72,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,כפר חסידים א',עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,16.2,3798.4,1.5,44,מעל שנה וחצי,,,40,224,1043.9,5680.699999999999,25.4,,22.4,32.2,16.9,36.4,22.3,26.2,,15.4,17.8,16.7,25.4,,,,,,,,3.3,21.7,ימי חול - 12:00-14:59,2022,4
10072,72,2,אגד,חיפה עירוני,מטרופולין חיפה,כפר חסידים א',חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,16.0,3796.56,1.5,45,מעל שנה וחצי,,,41,227,1052.6,5780.300000000001,25.5,,6.2,22.9,27.6,51.2,22.7,18.1,,2.9,17.9,25.6,37.5,,,,,,,,,23.7,ימי חול - 12:00-14:59,2022,4
10076,76,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,זבולון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,17.8,4303.549999999999,1.7,45,מעל שנה וחצי,2.0,,44,243,1302.6,7124.7,29.3,,,31.5,25.2,49.1,20.9,21.8,,,19.8,25.0,38.0,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
10076,76,2,אגד,חיפה עירוני,מטרופולין חיפה,זבולון,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,18.9,4513.28,1.8,49,מעל שנה וחצי,4.0,,43,239,1503.4,8111.7,33.9,,,32.2,34.5,45.1,28.3,39.4,,,15.6,24.2,39.4,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
10077,77,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,זבולון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,18.6,2908.41,0.9,56,מעל שנה וחצי,2.0,,29,157,466.9,2512.3,16.0,,,10.5,12.2,23.9,16.0,17.3,,,6.0,11.0,31.2,,,,,,,,,,שישי - 12:00-14:59,2022,4
10077,77,2,אגד,חיפה עירוני,מטרופולין חיפה,זבולון,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,21.8,3336.01,0.9,61,מעל שנה וחצי,1.0,,28,153,577.5999999999999,3168.8,20.7,,,21.4,21.1,29.7,14.1,15.6,,,14.2,23.4,27.8,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
10078,78,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,נשר,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,11.2,1889.42,1.7,33,מעל שנה וחצי,1.0,,31,169,609.6000000000001,3301.300000000001,19.5,,,21.2,15.1,33.0,13.7,11.3,,,12.6,17.3,20.8,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
10078,78,2,אגד,חיפה עירוני,מטרופולין חיפה,נשר,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,10.6,2014.38,1.6,32,מעל שנה וחצי,1.0,,35,190,603.8,3249.8,17.1,,7.7,19.1,17.8,24.2,12.1,,,8.3,12.3,16.6,36.9,,,,,,,,,,שישי - 12:00-14:59,2022,4
10079,79,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,נשר,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,16.6,965.6,0.8,61,מעל שנה וחצי,,,7,57,90.3,729.5,12.8,,,,,,,11.7,,,5.3,,45.0,5.0,,,,,10.7,29.6,8.5,12.7,שישי - 12:00-14:59,2022,4
10079,79,2,אגד,חיפה עירוני,מטרופולין חיפה,נשר,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,17.8,663.53,0.6,69,מעל שנה וחצי,,,4,36,26.0,371.1,10.3,,,,,,2.0,8.0,,,,,10.8,,,,,,15.6,27.9,11.0,13.0,שבת - 12:00-14:59,2022,4
10080,80,1,אגד,"מתמ""ז-קריות",מטרופולין חיפה,חיפה,קרית אתא,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,19.8,246.56,0.9,22,מעל שנה וחצי,1.0,,3,15,39.8,221.9,14.8,,,,,15.3,,,,,,,11.4,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
10080,80,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית אתא,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,10.3,126.76,2.6,24,מעל שנה וחצי,1.0,,2,12,56.6,324.7,27.1,,,28.3,,,,,,,20.8,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
10081,81,1,אגד,"מתמ""ז-קריות",מטרופולין חיפה,חיפה,קרית אתא,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,3.0,61.31,2.5,6,מעל שנה וחצי,,,1,8,28.5,155.1,19.4,,,19.4,,22.7,,,,,,,12.6,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
10081,81,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית אתא,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,3.4,34.45,4.1,4,מעל שנה וחצי,,,2,10,28.1,140.5,14.0,,,,,14.0,,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
10082,82,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,7.3,44.02,5.1,37,מעל שנה וחצי,,,1,6,44.8,224.0,37.3,,,,,37.3,,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
10082,82,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,8.0,87.93,5.6,26,מעל שנה וחצי,,,2,12,85.2,496.1,41.3,,,42.6,,,,,,,35.0,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
10083,83,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,8.9,107.72,6.8,10,מעל שנה וחצי,,,2,12,123.1,730.8,60.9,,,61.6,,,,,,,57.6,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
10084,84,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית ביאליק,קרית ביאליק,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,5,11.4,460.94,1.5,22,מעל שנה וחצי,3.0,,8,49,126.3,695.1,14.2,,,18.2,,18.4,0.7,,,,15.4,9.3,11.8,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
10085,85,1,אגד,"מתמ""ז-קריות",מטרופולין חיפה,כפר ביאליק,קרית ביאליק,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,1.9,20.63,2.3,5,מעל שנה וחצי,1.0,,2,11,7.3,48.2,4.4,,,,,3.6,,,,,,11.7,,,,,,,,,,,שישי - 09:00-11:59,2022,4
10085,85,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית ביאליק,קרית ביאליק,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,4,9.5,307.59,1.9,30,מעל שנה וחצי,3.0,,6,33,105.3,578.5,17.5,,,23.4,,11.7,,,,,19.8,12.3,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
10089,89,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,8.5,51.28,2.7,22,מעל שנה וחצי,,,1,6,22.3,137.9,23.0,,,,,22.3,,,,,,26.4,,,,,,,,,,,שישי - 09:00-11:59,2022,4
10089,89,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,6.0,35.88,2.4,21,מעל שנה וחצי,,,1,6,14.7,87.5,14.6,,,14.7,,,,,,,14.0,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
10091,91,1,אגד,חיפה עירוני,מטרופולין חיפה,רכסים,רכסים,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,11.7,58.59,0.7,33,מעל שנה וחצי,,,1,5,8.6,43.0,8.6,,,,,8.6,,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
10091,91,2,אגד,חיפה עירוני,מטרופולין חיפה,רכסים,רכסים,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,10.6,63.35,1.1,31,מעל שנה וחצי,1.0,,1,6,11.5,68.8,11.5,,,11.5,,,,,,,11.3,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
10092,92,1,אגד,חיפה עירוני,מטרופולין חיפה,רכסים,כפר חסידים א',עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,7.0,42.11,3.8,26,מעל שנה וחצי,1.0,,1,6,31.6,160.7,26.8,,,,,31.6,,,,,,,2.7,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
10092,92,2,אגד,חיפה עירוני,מטרופולין חיפה,כפר חסידים א',רכסים,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,4.0,28.08,3.5,17,מעל שנה וחצי,,,1,7,12.4,97.3,13.9,,,12.4,,,,,,,13.8,,21.5,,,,,,,,,,שישי - 12:00-14:59,2022,4
10093,93,1,אגד,חיפה עירוני,מטרופולין חיפה,רכסים,רכסים,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,6.3,37.89,4.7,21,מעל שנה וחצי,,,1,6,23.4,176.7,29.4,,,,,23.4,,,,,,59.7,,,,,,,,,,,שישי - 09:00-11:59,2022,4
10093,93,2,אגד,חיפה עירוני,מטרופולין חיפה,רכסים,רכסים,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,6.6,39.44,4.4,23,מעל שנה וחצי,,,1,6,29.7,175.5,29.2,,,29.7,,,,,,,27.0,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
10096,96,1,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית אתא,קרית אתא,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,10.5,230.21,1.0,33,מעל שנה וחצי,1.0,,4,22,41.6,234.0,10.6,,,,,10.4,,,,,,7.0,19.0,,,,,,,,,,שישי - 12:00-14:59,2022,4
10096,96,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,קרית אתא,קרית אתא,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,9.7,222.27,4.0,30,מעל שנה וחצי,,,4,23,155.0,879.3,38.2,,,38.8,,,,,,,34.8,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
10097,97,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,14.6,305.73,1.2,65,מעל שנה וחצי,2.0,,4,22,68.89999999999999,373.1,17.0,,,,,22.0,2.8,,,,,,14.3,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
10098,98,1,אגד,"מתמ""ז-קריות",מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,14.5,86.99,2.2,24,מעל שנה וחצי,,,1,6,29.7,187.8,31.3,,,,,29.7,,,,,,,21.3,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
10098,98,2,אגד,"מתמ""ז-קריות",מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,13.6,81.87,2.5,20,מעל שנה וחצי,,,1,6,36.2,205.4,34.2,,,36.2,,,,,,,24.4,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
10099,99,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,9.1,54.67,1.4,25,מעל שנה וחצי,,,1,6,14.1,78.4,13.1,,,14.1,,,,,,,7.9,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
10102,102,1,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,מפרקי,1,16.3,32.65,1.0,38,מעל שנה וחצי,,,0,2,4.2,33.1,16.6,,,,,,,0.0,,,,,,,,,,,,,,0.0,ימי חול - 19:00-23:59,2022,4
10102,102,2,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,מפרקי,1,17.2,257.6,1.3,44,מעל שנה וחצי,,,0,15,43.9,336.4,22.4,,,,,,,0.0,,,,,,,,,,,,,,0.0,ימי חול - 19:00-23:59,2022,4
10104,104,1,אגד תעבורה,עוטף ירושלים,י-ם,ירושלים,מבשרת ציון,עירוני,מקומי מאסף,לילה,עירוני,אוטובוס,1,37.4,561.41,0.6,69,מעל שנה וחצי,,,0,15,42.6,363.7,24.2,,,,,,,0.0,,,,,,,,,,,,,,0.0,ימי חול - 19:00-23:59,2022,4
10104,104,2,אגד תעבורה,עוטף ירושלים,י-ם,מבשרת ציון,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,אוטובוס,1,20.8,41.62,0.5,46,מעל שנה וחצי,,,0,2,2.3,19.7,9.8,,,,,,,0.0,,,,,,,,,,,,,,0.0,ימי חול - 19:00-23:59,2022,4
10105,105,1,אגד תעבורה,עוטף ירושלים,י-ם,ירושלים,גבעת זאב,עירוני,מקומי מאסף,לילה,עירוני,אוטובוס,2,26.7,417.43,0.7,57,מעל שנה וחצי,,,0,15,40.1,298.6,19.9,,,,,,,0.0,,,,,,,,,,,,,,0.0,ימי חול - 19:00-23:59,2022,4
10105,105,2,אגד תעבורה,עוטף ירושלים,י-ם,גבעת זאב,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,אוטובוס,1,25.4,50.76,0.7,48,מעל שנה וחצי,1.0,,0,2,4.8,35.1,17.6,,,,,,,0.0,,,,,,,,,,,,,,0.0,ימי חול - 19:00-23:59,2022,4
10106,106,1,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,מפרקי,1,21.8,282.91,2.3,65,מעל שנה וחצי,,,0,13,84.9,659.5,50.7,,,,,,,0.0,,,,,,,,,,,,,,0.0,ימי חול - 19:00-23:59,2022,4
10106,106,2,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,מפרקי,1,21.1,42.17,1.2,61,מעל שנה וחצי,,,0,2,7.1,48.5,24.2,,,,,,,0.0,,,,,,,,,,,,,,0.0,ימי חול - 19:00-23:59,2022,4
10107,107,1,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,מפרקי,1,21.4,42.78,0.5,45,מעל שנה וחצי,,,0,2,3.8,20.2,10.1,,,,,,,0.0,,,,,,,,,,,,,,0.0,ימי חול - 19:00-23:59,2022,4
10107,107,2,אגד,ירושלים עירוני,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,לילה,עירוני,מפרקי,1,23.9,310.93,0.7,55,מעל שנה וחצי,,,0,13,30.7,211.9,16.3,,,,,,,0.0,,,,,,,,,,,,,,0.0,ימי חול - 19:00-23:59,2022,4
10109,109,1,קווים,חשמונאים,י-ם,נוף איילון,ירושלים,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,39.0,468.55,0.5,10,מעל שנה וחצי,,,2,12,45.1,251.8,21.0,,,33.7,,,8.4,,,,18.6,,7.7,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
10109,109,2,קווים,חשמונאים,י-ם,ירושלים,נוף איילון,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,38.7,619.74,0.5,11,מעל שנה וחצי,,,3,16,49.2,285.0,17.8,,,,,18.0,18.0,13.2,,,,,39.0,,,,,,,,,,שישי - 12:00-14:59,2022,4
10110,110,1,קווים,חשמונאים,י-ם,מודיעין מכבים רעות,ירושלים,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,4,33.3,3526.09,0.3,30,מעל שנה וחצי,,,18,102,211.0,1144.9,11.2,,1.9,11.2,7.0,14.5,16.6,11.1,,,3.6,8.9,14.0,,,,,,,,6.5,6.6,ימי חול - 15:00-18:59,2022,4
10110,110,2,קווים,חשמונאים,י-ם,ירושלים,מודיעין מכבים רעות,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,5,33.2,3913.79,0.2,31,מעל שנה וחצי,,,20,112,184.1,961.1,8.6,,,17.1,11.2,10.7,6.4,5.4,,,5.0,8.0,4.0,,,,,,,,,1.8,ימי חול - 06:00-08:59,2022,4
10112,112,1,אגד,"רשל""צ פרברי",מרכז,תל אביב יפו,פלמחים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,25.9,155.69,0.6,13,מעל שנה וחצי,,,1,6,19.9,99.5,16.6,,,16.9,15.0,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
10115,115,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,15.4,8981.12,2.4,45,מעל שנה וחצי,,,103,583,3745.5,21463.3,36.8,,9.1,32.9,36.9,61.8,29.9,24.4,,10.4,30.8,44.9,60.1,25.6,,,,,,,38.6,25.0,ימי חול - 12:00-14:59,2022,4
10115,115,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,3,15.4,8458.91,2.6,49,מעל שנה וחצי,,,97,551,3860.500000000001,22092.800000000003,40.1,,12.6,41.2,41.4,67.4,30.5,20.2,,4.8,35.8,49.3,68.2,14.5,,,,,,,44.8,23.0,שישי - 12:00-14:59,2022,4
10116,116,1,קווים,חשמונאים,י-ם,מודיעין מכבים רעות,ירושלים,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,37.5,374.78,0.3,25,מעל שנה וחצי,,,2,10,24.0,120.0,12.0,,0.0,24.0,,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
10116,116,2,קווים,חשמונאים,י-ם,ירושלים,מודיעין מכבים רעות,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,37.5,375.04,0.2,25,מעל שנה וחצי,1.0,,2,10,18.2,91.0,9.1,,,,,9.1,9.1,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
10120,120,1,אגד תעבורה,עוטף ירושלים,י-ם,ירושלים,מעלה אדומים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,22.6,225.95,0.7,53,מעל שנה וחצי,,,2,10,33.0,165.0,16.5,,,,,,16.5,,,,,,,,,,,,,,,,ימי חול - 15:00-18:59,2022,4
10120,120,2,אגד תעבורה,עוטף ירושלים,י-ם,מעלה אדומים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,23.0,598.08,0.6,50,מעל שנה וחצי,,,5,26,74.8,388.1,14.9,,0.0,26.6,10.8,,,,,,14.1,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
10122,122,1,אגד תעבורה,עוטף ירושלים,י-ם,ירושלים,מעלה אדומים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,31.2,780.43,0.7,56,מעל שנה וחצי,,,5,25,108.7,543.5,21.7,,,,,27.0,20.4,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
10122,122,2,אגד תעבורה,עוטף ירושלים,י-ם,מעלה אדומים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,31.6,980.25,0.8,57,מעל שנה וחצי,,,6,31,144.79999999999998,743.0999999999999,24.0,,14.4,29.0,,,,,,,19.1,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
10123,123,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,17.2,9358.1,2.1,44,מעל שנה וחצי,,,95,541,3429.2000000000003,19471.0,36.0,,10.7,33.6,28.7,60.9,34.0,31.4,,7.8,27.1,38.3,54.0,20.6,,,,,,,29.3,29.7,ימי חול - 12:00-14:59,2022,4
10123,123,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,3,18.2,9646.22,2.0,42,מעל שנה וחצי,,,89,509,3443.9000000000005,19551.900000000005,38.4,,18.3,44.5,35.2,59.8,32.5,28.7,,21.9,35.1,34.6,53.2,19.0,,,,,,,33.9,30.3,ימי חול - 12:00-14:59,2022,4
10124,124,1,אגד תעבורה,עוטף ירושלים,י-ם,ירושלים,מעלה אדומים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,26.7,1256.83,0.8,59,מעל שנה וחצי,,,9,47,186.7,971.6,20.7,,,,,41.8,14.4,16.8,,,,,19.0,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
10124,124,2,אגד תעבורה,עוטף ירושלים,י-ם,מעלה אדומים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,27.4,1701.78,0.9,58,מעל שנה וחצי,,,12,62,309.5,1588.5,25.6,,4.6,34.3,18.3,,22.0,,,,19.7,21.3,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
10129,129,1,דן,תל אביב,גוש דן,תל אביב יפו,ראשון לציון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,22.3,6453.95,1.9,49,מעל שנה וחצי,,,53,290,2229.5000000000005,12288.200000000004,42.4,,2.4,31.4,29.3,69.5,43.4,41.5,,0.0,25.8,44.2,78.4,,,,,,,,,,שישי - 12:00-14:59,2022,4
